blockNumber,id,indexer,logIndex,tokens,type
11755672,0x227a519f377f0f72d70198e17c852b23668b3c9ec879bd9a93b5efb060e17735-221,0x1692a8710dcf0dce24bd34c028479176b97ee9ef,221,3498924304012551779377,stakeDepositeds
11756671,0x82bf15eaae8367d68670e2ece8134475715f882d6ad20d2360acb3b37869bf32-194,0xe7a694696a4d11ac0b7ab2dcb99a7fcf200eb00b,194,4430471080662355944427,stakeDepositeds
11756674,0x624da5e9b2b9d84038c1c5d4aea3a69064a1c08581956ab1ccf003efbb459aec-51,0xe7a694696a4d11ac0b7ab2dcb99a7fcf200eb00b,51,179059559449578259976,stakeDepositeds
11757006,0x52c22bbb69d5367403ad709efa8c9676386dfd2d8419ef5d7d5b4229504715ce-155,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,155,16632366315939750138573,stakeDepositeds
11757461,0x8dfaa01a3409221959a5d9e2e4fa67cf8aebbf71b51a8d7fe7d6d69bf3b56339-303,0x39839abed87475422c5353256d17e08395c3af6b,303,3525388294432376882272,stakeDepositeds
11757463,0xd16e6603d9a6bd035f5c984c6e959beecdeec175498f92fc4fb29354e4aebe47-208,0x39839abed87475422c5353256d17e08395c3af6b,208,3525717835321533959928,stakeDepositeds
11757509,0x5c18348a7c92664b7a8243a51fd5826742a1192ff68542bc72bd29e27814ced7-186,0x1a99dd7d916117a523f3ce6510dcfd6bceab11e7,186,6799316385288391509779,stakeDepositeds
11757783,0xc9aef6d1712c398590f1cfef56ef90c04af1fd8a4423221d7b299db04f5767ed-154,0xc430be492ddeb6e761dbbd0e08bafe99f5064d90,154,35839653438870278785385,stakeDepositeds
11759134,0x72ce494ef25cac13ceb3f93a4b1a42bff3b57633e1b16a179c24c70285495b34-212,0xb06071394531b63b0bac78f27e12dc2beaa913e4,212,4804998455750081012,stakeDepositeds
11759142,0x2e55f7d7f119a46d1f0d141370bdbdefb60ae8d065ba1d8a567e817dceab13f9-255,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,255,528546650286673972961,stakeDepositeds
11759143,0xb75655b97e461ddf5955987df2d85278ef807550ad9e5e025f3bceae597406f0-312,0x3eb3297b0e34a7897aa004b66a354053425f7894,312,3892775397301970799840,stakeDepositeds
11759145,0x305baee8dcf65f8ddb73ba801614f0df252a58b7f23676fc4f3a6223a9bb8c84-204,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,204,3604032519758050884,stakeDepositeds
11759151,0xee644094f464cb2b64628e384f81f521a443d19ca11100b19bd9545170b48fe6-206,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,206,5888064343961504748,stakeDepositeds
11759164,0x0f8c7e97a1ca8829cd48d5ec17e07c267bcd6d840f95975e59ed7a9da1642db3-125,0x19fbac0891042be71ce60321a17720358575f580,125,1825204668320459447,stakeDepositeds
11759169,0xea4e8ff26e524d4ce0cba7adaa082d616f8049e869cd4c2e2c117d7d1babd98e-129,0x5a8904be09625965d9aec4bffd30d853438a053e,129,31494512463146678531354,stakeDepositeds
11759176,0x5aec61d7f9d57689c26f613de1d603fc15c57d09370af18a3faadf0f70abe62a-173,0x9b1da82ee4d269eeeb4977e092b9ad2d7970c096,173,79327590366204,stakeDepositeds
11759244,0x83d6f7349c9be522d555bcb4dcff2ddb48debcfda4f94f9e68684e00407d5c61-183,0xe758697c5fc77f6b64bcf54191c08ad051bbdc4b,183,5221908228025949600000,stakeDepositeds
11759726,0x95b31cb00ce1d009310e3984eba067896a49490918a56125391790d7cb1f6129-205,0xb06071394531b63b0bac78f27e12dc2beaa913e4,205,59146272356240695496356,stakeDepositeds
11760437,0xf3325f4ca825ee5e1780b63c04e8d3ba3b5cbcf9e536aff7bae76be919128743-210,0x365507a4eef5341cf00340f702f7f6e74217d96e,210,1256795821460149372500,stakeDepositeds
11762046,0x9d9cfa67d9054c1605e8edff4ac28bcb8736b3cd591e4c1189e9d2ad3b643dbd-287,0x4b1c684dc4ad3c77cbaae5f16051c269b79116d2,287,3172550190040233322320,stakeDepositeds
11762841,0x8f379df0ff23717fe4f03721ef164ef58be24368cf14deffd2edddb958444561-123,0xf3f182e859f789af8d6c2223d15c691471c79a2b,123,20511288558194950987159,stakeDepositeds
11762842,0x41918c71de54295015db9d7a97cf29f9e7b4e5937c2bff1a8d3dde4ebf02acf3-270,0xf3f182e859f789af8d6c2223d15c691471c79a2b,270,20510973127123694238303,stakeDepositeds
11762986,0x0998843d8f5cc61d37d79fa821365b397dff79831b2a5fb761a3a524d47853d2-79,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,79,5847910016793880124161,stakeDepositeds
11763540,0x64d56add91c7043fe64f0bd9cbee16f05078561a1260d00544d31846086eb689-72,0xbb784d9b398271b7a64f975bebde869409691915,72,2344879963220190852036,stakeDepositeds
11763557,0xd2cf375701b507cdde44196514837a329c6ad7e886fe9d413407c12e5bf11dab-164,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,164,1794788292783980054173,stakeDepositeds
11764847,0x9d1e81f4a7ae09ffe98cbb51e07531c58e38cdd9c8c8e8a0a797859195195117-13,0x3eb3297b0e34a7897aa004b66a354053425f7894,13,4116467083292979441840,stakeDepositeds
11765661,0x384ba58e9cfa9ec9895ef90b711c69bc00a6ef5632d02ea36f34eb26c2ae8c84-167,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,167,1425136187502734800000,stakeDepositeds
11765666,0xf69be0b8eaf3ce9ebe721bb583ef12ce120d7d0e8e13bd6f11099e125f61995e-143,0x07051463ca2414f716d37da8cdbcdb5abe4cc239,143,1425503904191397600000,stakeDepositeds
11765788,0x52100e91ed7a92aa2a466a451901485ae6fd675bb4953c223e859b7ef487d69f-198,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,198,13210865431403092543,stakeDepositeds
11765792,0xffc34720523700927ea89557072cfb1dec780dc27fad4f863cd294a81d01c808-202,0xc94a2669f719f792f166800fb6ef00fb3a7f5bec,202,6470815391736953763,stakeDepositeds
11765794,0xc3316633006070adc7323601a7949ed514e9e3513a4e9ba707dcdf854779a44f-242,0x7ab4cf25330ed7277ac7ab59380b68eea68abb0e,242,144851346628073547116,stakeDepositeds
11765799,0x4ce9794a6af613e352ed861b5448de734ad14797b4db826d54da2a03a8ee2dd9-42,0xc36157756ea4838cf882edab9dd94325c38f2edc,42,55436523704773186521,stakeDepositeds
11765817,0x08c718543e09a67c56fa238dbfb376782d65cb8a8445e1f6c7b444297263fbee-62,0x039b47ea916783f78d943d94de700a17f40ae6d4,62,15818369211121428969498,stakeDepositeds
11765817,0xbbad303f92ae0966917a742412e3eb1316889cfaab912f01134d28b0d5898250-68,0xd7205e8054a6778e383d9afde80fd702db41c7fd,68,4106517557067179814600,stakeDepositeds
11765819,0x08cb05e5eae9557f3279835c99146eb5556a2b15634d912035002813783a6c0a-71,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,71,49418491894814632172,stakeDepositeds
11765820,0xa6fd45ef4dea30859136fdf20ec28ad7ca9af5ca43e26df693e519599e5f1792-83,0x5a8904be09625965d9aec4bffd30d853438a053e,83,33789247954528186930230,stakeDepositeds
11765826,0x06567f0a9984e9f05e4a97412a7b2f950475785d18c6690b3bd808695f854eda-56,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,56,565467555903265770135,stakeDepositeds
11765883,0x6c143b5168d0921311df554fd5d06889d43ca0f156863beb4c45b2e3a0206a00-180,0x039b47ea916783f78d943d94de700a17f40ae6d4,180,15830933423949529274412,stakeDepositeds
11765970,0xfd0708ad76e9a8b1ffaabb63f11ecb12d7ae03aef5a160931973bbabfc0f8a3b-200,0xd7205e8054a6778e383d9afde80fd702db41c7fd,200,4113070355406838534200,stakeDepositeds
11766806,0x652ece5517cbf42f81025260fc3e334e8fa51c27d3ae07c0c82aa521c137b6b3-105,0x7697a886fc3b71a8a88487019337a6bbe5838f1a,105,11789648697377273963,stakeDepositeds
11767069,0x48eb3a24a945a1a2d5c07a0a94eb6687931b398641f1a979648c0f5fe700c4ee-171,0x6ac85b9d834b51b14a7b0ed849bb5199e04c05c5,171,517535404137910451840,stakeDepositeds
11767070,0x09b8c6a4f0373a526af0fc19d3365171186c816d5985480a0f4acf684ff0049b-166,0x6ac85b9d834b51b14a7b0ed849bb5199e04c05c5,166,517459095263169511520,stakeDepositeds
11767216,0xcdbcdbef0882cad679aad071aee054c68e555d0e26e342e9de61647a549de93d-254,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,254,67653794493240506673600,stakeDepositeds
11767217,0x6b0e7b708866c67e82fd21e4d6330c662e473126f099b5b91cbfa162f0cf916e-253,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,253,67650503210010812836800,stakeDepositeds
11767313,0x520a8f7a1001d15a4a220cbb4000b33e4f5a696d1805b47bdbd7503ffa62b6f6-334,0x6125ea331851367716bee301ecde7f38a7e429e7,334,8547678444580923037417,stakeDepositeds
11767314,0xd464c4764d39fc4a2cf194c82a52136ec5a185444975286e2cb276c76522ec6e-308,0x6125ea331851367716bee301ecde7f38a7e429e7,308,8549055879715019733012,stakeDepositeds
11767357,0x1361cf761987e96a84135abbc565714591539f716364b884b9f13409268416c6-15,0x427f071e335bfa32241bbfa7f240f24a8a46f292,15,209739936253282438348,stakeDepositeds
11767401,0xeb034dc2dcecc11e145d56e62b71aab7456627e8431c46e2c1e4aa96fb8533e5-53,0xa3276e7ab0a162f6a3b5aa6b3089accbaa65d12e,53,35743937719973273554086,stakeDepositeds
11767417,0x3e15e466d732c725d02401e6d2ec2e45d7dfa91cbc8c898b1e7dcacc161e70e3-108,0x7697a886fc3b71a8a88487019337a6bbe5838f1a,108,28134206524135205757111,stakeDepositeds
11767444,0xc356ae6ca25c517c7a8f826d01b2df73f18f297bdcf6f36a77d315ffe87f0353-326,0xc94a2669f719f792f166800fb6ef00fb3a7f5bec,326,17812196501625295840664,stakeDepositeds
11767527,0xb24a56dec997aa013f67b1b48934d80f21538d1d1fa8942bc8fe8280e3c3773c-241,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,241,7634669303698448818879,stakeDepositeds
11767528,0x71892adc6aa6818ae63b96883a916f017052e4612f13e3069244835123dcdfd9-305,0xd22c1c1a1fc452e3312489f1e89676e93c3323f0,305,545040499709908428023,stakeDepositeds
11768743,0x1de40edc7dbc15e5a8691295816f97b76ce5fec16472e7eff3905b0fa4463daf-98,0x79c813f6b6a84b4ab7258db617612f06bde25498,98,346801533381969669730,stakeDepositeds
11768746,0x9f195d2841baae73aeab8e41ccbb6e199b3256551e76cec28d5f5bea4bba6c52-107,0x79c813f6b6a84b4ab7258db617612f06bde25498,107,346890857715587330900,stakeDepositeds
11769180,0xb01ebfcdb527ad7ac9b4b90df264de1de639b47e64bc5e318a0edec0d22a97bf-127,0x671bc7a0ffa02b0ee90ee03bcd11915df011503a,127,12966250748122483218604,stakeDepositeds
11770104,0x8b1b6aa5ad0f3365ae04154b72ba8c36bcac630f06e0ffdbac8e115c6f16cb83-252,0xfd12a5a7bc7f2eb4904a8177418dbb0bf094ba16,252,6572051718340265774192,stakeDepositeds
11770144,0x87f8cdeea445fc8d14e4b1395e919307ac483f1e7fb15940d5e28dc65ef505b2-88,0x4bbfbd1320093858d877ab0c8cd91ef0ce065318,88,857055470722634139195,stakeDepositeds
11770216,0xed64c92d8a3590d5380320d178c79bb94aacf9358c1e562d18037b3d6f23f057-106,0x27ca9cf008a217e828b4b39945034ff8450730d1,106,348954550892604401530,stakeDepositeds
11771720,0x79ffc09d7e0568b4eda9e24f09b66c29cc9979d925cdacffe74a37368c6f3fca-220,0x4d6a8776a164776c93618233a0003e8894e7e6c2,220,335442865687602176,stakeDepositeds
11771722,0xac0a755901d9082b81f3bc152e49270098206cd2340e11ffc5a990d88b4fd7a7-157,0x4d6a8776a164776c93618233a0003e8894e7e6c2,157,269656272967786601,stakeDepositeds
11771724,0xda9144ef06f7afce1735b2fa6b5f6f6ddcee48c56ad91552753ed1ac995b81f9-163,0x4d6a8776a164776c93618233a0003e8894e7e6c2,163,1471681043642767886,stakeDepositeds
11771726,0xcbe979c28711d916676adb5b5d269538743b9c0b926243dd902200de8654fc97-297,0x4d6a8776a164776c93618233a0003e8894e7e6c2,297,191791460438411548,stakeDepositeds
11771729,0x4c4cbac23987da981dcd3bddef148c5ac7761a53bf375abe1f5241402f3db0bf-73,0x4d6a8776a164776c93618233a0003e8894e7e6c2,73,513103259052331225,stakeDepositeds
11771732,0x680593e8f87e1a1d0fc4724cc71cbbac20451c2bd76b2a35b73b51b362b33e4c-211,0x4d6a8776a164776c93618233a0003e8894e7e6c2,211,301119094033556494,stakeDepositeds
11771733,0x62ef00856b614b70a4b8b4ffdc8a966825e6f132552acd95f41eea4c41704a85-224,0x4d6a8776a164776c93618233a0003e8894e7e6c2,224,2848187975561754865062,stakeDepositeds
11771734,0x8187cd0f4598f18271c1f0a9df22df5b3fe42caa1278b947da97844b493f6ec9-199,0x4d6a8776a164776c93618233a0003e8894e7e6c2,199,2848555599700437554619,stakeDepositeds
11771778,0x8687e82df4e2ab3daa8786e85cc4d5d50bc360c08ecd4cdfcad2113b09914e9e-131,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,131,680121047093599939142,stakeDepositeds
11772129,0x40d5dd74e2c270b1b44360505f5ac26d619235bf318059cf1db9ac914dccb354-188,0xb3e2fe4e6673709613c22c63d3d7326f3bfa15cc,188,8696161141429827020140,stakeDepositeds
11772424,0x865e84dc2129c5de3252c71d76fb74774c264ed207bbc72d806382dfe18b8c29-187,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,187,5870207481094818104,stakeDepositeds
11772432,0x9d4281d84c764d85638ca35e947dde0a525692e8a0b3d80b735608a8e7104e24-201,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,201,905650208993334119912,stakeDepositeds
11772435,0xf776922e0d93440ff672609d34e6c382cf1583f35a0ba2336c01a0ea9dc27dbc-220,0xc60d0c8c74b5d3a33ed51c007ebae682490de261,220,80311014323283374766,stakeDepositeds
11772437,0xcf1c6318c5c4b39ae5f4e349cfec6119b224331e32e2fa201e1f99673518d931-279,0xbb784d9b398271b7a64f975bebde869409691915,279,143384153078059087,stakeDepositeds
11772438,0x3766ecc24464ddd04510ac8ced4f0bb7ddfae33f8bfe30f14111645a87aee165-208,0xbb784d9b398271b7a64f975bebde869409691915,208,1283246469559675448,stakeDepositeds
11772440,0xab9b032de25f4adc630ebab61f719768596d70ef202594e02255eaf565d33aef-104,0x7fd833cf8775e9c3524b8be925723345164964be,104,30765907867898202840704,stakeDepositeds
11772440,0xfed1d9df37a9faa133bea685815209454e27a385082225437553b8022daa3cfe-96,0xbb784d9b398271b7a64f975bebde869409691915,96,1928939524204529201,stakeDepositeds
11772458,0x7b76b8a60452b48d1c8891b88c4f8bc275a745bbe0492540661edeffcb1b34f0-147,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,147,86026878375280626,stakeDepositeds
11772459,0x4ccdcb86ec3ad84542b9ce449675236e78d857fb4c942dd39c95e02565d52e01-25,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,25,1140743642176803385,stakeDepositeds
11772459,0x9f8eb495282ff6c58a075cd8356fb6aa3a8fa91f805dcceca68c7feef16ca624-205,0x1a6a74648ff8146f9b7df3a7e322506612e13e6a,205,174992279815141313995,stakeDepositeds
11772460,0xf4ace587035d2687d7e95cbc20ebf24153035166f3a7fb2f12c0f448a4dfd9a0-124,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,124,241082985225075912,stakeDepositeds
11772462,0xf7ae4605de67193664d8a231159de34423d94a0572cbe631ab17582c1c4530a2-172,0x5a8904be09625965d9aec4bffd30d853438a053e,172,33677102266038953087774,stakeDepositeds
11772463,0xb55476199fe3ba0d6358083f9567cf844411226c1ed1a5fb4818dea648670144-233,0x7030613f84334149c3d1324497c96062c01e8459,233,8964758315336113512000,stakeDepositeds
11772471,0xa8f915cd6e48507d2b0a7c606ff1d431c91076a967329257414bc08e19dc3042-138,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,138,559379767439086277358,stakeDepositeds
11772472,0x055d52569ce2df41183b803e7f982af3ef06f069a07c686df2b38cc03e764464-104,0xb06071394531b63b0bac78f27e12dc2beaa913e4,104,9140967465552103436,stakeDepositeds
11772474,0x7e63fcd0240fee229c46d513419a0c300fab5dc0af172a8b106c0774d8b350e4-169,0x1b536a13d1a18eb51bb216cf69aa89fcd0b1badc,169,3217008095029312847,stakeDepositeds
11772726,0xcfb7f23b54701f78955fb83305030fd94f84d14d51acf1e139f46b9270ff624c-134,0x696569606ed7e07a3a5f0720f2ece96a79135762,134,4614339198600743046,stakeDepositeds
11773916,0x51f2e640a0b4594a19059614e0c8787f37873f7b11559939382800d7893455ed-154,0x4bbae81dc703e33cb290c069afac427d96aba895,154,4397221641856576687000,stakeDepositeds
11773928,0x0ad8e2e1677f1ee201672d0c6aca6ca113918e0293c158fc12680419ce46565a-302,0x34f38671e9ffb8464a268752680444feb8139feb,302,747414874303777499,stakeDepositeds
11773933,0x8054fb6fea0b9088e1dc7f324be134fa4b5b18dcee378e3ac6758ea34a25230c-357,0x34f38671e9ffb8464a268752680444feb8139feb,357,3786053997538820095000,stakeDepositeds
11774020,0x3acfcf354515651bba3544718726aa8336d6843e0565200f79c6553273cfe6d6-128,0x34f38671e9ffb8464a268752680444feb8139feb,128,1363840974192243940000,stakeDepositeds
11774082,0x67bb4c9bb8f8bdce36a9346dbd1f4ebb5b8125cdbd390174e1da8ff135476d2f-276,0x4955ec78868e90572c7d315a3c22238451fb7923,276,4512600020098944200000,stakeDepositeds
11774087,0x7e293751521769d2a631c490cbd17569f624e7676683d1a0426956039922a2db-273,0x4955ec78868e90572c7d315a3c22238451fb7923,273,4579504232148513150000,stakeDepositeds
11774180,0xb2bd94889907e483cc4999046a05150b874eef309f88aa08ebbb872b3d80a8ce-136,0x371be11579c15a0a81b50e06087f363b27e14c36,136,3813140144423640888000,stakeDepositeds
11774490,0x55f5bf4391219ce7f22aa5a7a60cad1acbb8cfe3e93abc27b052ddf10b5e54c7-301,0x7fd833cf8775e9c3524b8be925723345164964be,301,30547429437396463346688,stakeDepositeds
11774816,0x924779858358ae7c32f7766395d4b92fdd4ebf3378fd3e830c27e4a336e0eb9b-246,0x365507a4eef5341cf00340f702f7f6e74217d96e,246,1246244072009280352891,stakeDepositeds
11776013,0x5b56038b2dba67815ab7b31ff30aad4adfe34a338c371723428b58e1dd00ec61-62,0x6879bbfcff0e54e62b899681ea52e74bd9b29fe4,62,8420283512496589585832,stakeDepositeds
11776081,0x3f7e89bcbf79c129ef105e48640206a9b6dfa11eb3657ab31265e7f0a3b5127f-152,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,152,12304096426726380231604,stakeDepositeds
11776306,0xd460d652d390acfe3c842b3211fa951d80d350c83b7d10f5c19a656fae44ed30-231,0xfd12a5a7bc7f2eb4904a8177418dbb0bf094ba16,231,563542737066491450592,stakeDepositeds
11777212,0x9490d6c92d5e09942732fbc176290ea8e4551c9815c744e93891d80d6756d9d7-78,0x4d6a8776a164776c93618233a0003e8894e7e6c2,78,302283016498354672,stakeDepositeds
11777213,0x9b85471b563e4c72118dba5782dcb284e0fd8e99a75ecd74e26f7c1d56f2969f-328,0xd93456bf656436e66a8e0a8835c43a6f59afbb37,328,872277920039616580574,stakeDepositeds
11778978,0x5005b8878b26f95fedaf139fcc4044ba46a0e0023e54496a16c5cc6ce1c20a80-52,0xb06071394531b63b0bac78f27e12dc2beaa913e4,52,38697201928844533779511,stakeDepositeds
11779076,0xf208ac753f8d9376830707cca8e7f890a7ee460653942b1bc6a79d3f34959654-247,0xbb784d9b398271b7a64f975bebde869409691915,247,504902632793859117,stakeDepositeds
11779083,0x66c8528856e0a48932bcb231f09b85c8333e345d10870145e680e0c515122c18-253,0xa959b5afe73c6faa803541b5c4edc0492dfda294,253,213935435462946976000,stakeDepositeds
11779100,0x0860c3f05255af20eb0ddaa7dd798ca316f26660b11298fab8626cba029c3bf6-172,0xa543abe0ea61b4bbbca3f402442bda4bf7d45992,172,10469612836338700160592,stakeDepositeds
11779100,0x7815087b21746fac3ebfcb3e141a7a7ab4f47b675cfa5a3ac6221ee0a92a2701-178,0x55f3dcdaf0b73f7f0c761a9070d8865f37986e2c,178,23859650268512828070,stakeDepositeds
11779100,0xa51bce7a03a86fcbac039bace22c2240aed4bae6bae3191148ddd36830e8d8bf-194,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,194,450789352319253515,stakeDepositeds
11779100,0xb6d230e9ff8cf39312a014b1a5a1d3b50a2df64c87b543a58d2f393c29067ebe-187,0x9238584c74e5fa445a8f72a4d4ef4699dd783852,187,1645393981707711673,stakeDepositeds
11779100,0xdb5564964a5b71b91f3aebf9f24e8a7389e15ae006b2613653dab0f68a19f170-192,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,192,635603474923770164,stakeDepositeds
11779102,0x80e525a3b7caa7f2a6816e1c2fe1c45e57feb02a28f308447640c0307c2af059-236,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,236,658879178226672505,stakeDepositeds
11779103,0xec1793991ac76d32bc6031bfe7b2a72d8bd756cb8e15ad17599536c3724c89fd-57,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,57,633662870134120989,stakeDepositeds
11779104,0x1f97849d86f2e7e74941be7d4992d673c2a959521aa3da1a8658ba3a0a16c736-98,0x1b536a13d1a18eb51bb216cf69aa89fcd0b1badc,98,3204248522090427534,stakeDepositeds
11779104,0x236f5542e62af6434903f6df0e585b6acb0f6d3bac71c8f88aff16e401dfff6f-79,0x453b5e165cf98ff60167ccd3560ebf8d436ca86c,79,654931266152299362,stakeDepositeds
11779104,0x4708ca08745057b61dd2ec223f352c4e0f4e9d0c08d0fdd4f22f7bec52ebc626-134,0x03db85e86779febdd96d96ba43ac48382fb1a88d,134,26191437933793999430,stakeDepositeds
11779105,0xfe96cc742f7ced7f4a3650314829c8bb7e2bb685cc1d822edbd803d7be45dce1-227,0x8b7663dd451c951f39e541188d9f7d9419e94421,227,46091727377429704590,stakeDepositeds
11779107,0x57c0097f9aa175ceae871feba6a88acedfa7e5332eb5362e92732aa39fb2ea22-42,0xcb22a8ce581d04fef99b81ec5a60725070a3e8c4,42,21211476567213896206,stakeDepositeds
11779282,0x8a70a10ce1432b46bb80be8082e1cdabec2d5940de9965361efbecaf5694f6ea-81,0x7ddf0c8cb0167870bf7cc5368792c93aeeb15430,81,2922119777341041390848,stakeDepositeds
11779367,0x66df6b6a036ef344b978835703ab5189194da164cdb7efd61d181f68fd4d4754-260,0x5a8904be09625965d9aec4bffd30d853438a053e,260,33447477908752535249147,stakeDepositeds
11779419,0xd18377791be83471f0c73b85657a4a703959b4b57629960007ae07c7f574fee9-214,0xf4a097ce3a4efbd1748b2ef2076813961e4e6fa7,214,558251250636364053685,stakeDepositeds
11782002,0x566f197e9c2625ab57fe4fa1c3f5b1952bd96ca9cb9c78e60e890e61f1ade99c-285,0x79c813f6b6a84b4ab7258db617612f06bde25498,285,97405003654267296780,stakeDepositeds
11782008,0xb9c233d6669bc0aee6b7e712c6aaa562ca77cce9c39a4620ca73bce6bf82bb6b-127,0x79c813f6b6a84b4ab7258db617612f06bde25498,127,97439820290821279440,stakeDepositeds
11782627,0x83e43e7b5bddcdc594539a3703841bc417b17461d5e7cf30de2c72db123a2d68-237,0x147e0980483f71a235521335a3ef79338ca11d28,237,389431837396403486237,stakeDepositeds
11782629,0x2d673b936072780acba59eee0a6eec816d1d510f509ff14b8247d6fdb6937b8d-76,0x147e0980483f71a235521335a3ef79338ca11d28,76,389442381817521354145,stakeDepositeds
11782629,0xaa49d482be77fc3514eb475e62358f4f8610e403edfde71aa7a361d1a5c47229-191,0x03db85e86779febdd96d96ba43ac48382fb1a88d,191,2208867215709393265245,stakeDepositeds
11782655,0x48d938f729e6b55c9ff7d77a86db446d5b80bc8b8281d9d2bb81fe4a42592d17-234,0x03db85e86779febdd96d96ba43ac48382fb1a88d,234,2209286379539916460291,stakeDepositeds
11782656,0x72dfa83799a5b39d36b2afbf34faa4f193c6eb6400040497fc4afca2ce5789d8-155,0x03db85e86779febdd96d96ba43ac48382fb1a88d,155,2209120387258960776120,stakeDepositeds
11782657,0xa32b8d62dba8ee041ee9e6614b3ade5915f7cab8ce80503b1caee179a4a9c962-79,0x03db85e86779febdd96d96ba43ac48382fb1a88d,79,2209272762353062421652,stakeDepositeds
11783503,0x59a7f4a9972b47cb7d2598b5ab56fddaf9778aa946125d05117094f625b3bf36-94,0x4437e367cc68d87675148a9e4a1f052f0359c880,94,14726663297048080966360,stakeDepositeds
11785629,0xf216aa40f1a906f5cf02dfe0cb3bfe51dfdfb5c9702737c4bb37bf1eede94d5d-192,0x4d6a8776a164776c93618233a0003e8894e7e6c2,192,1367765041526018702,stakeDepositeds
11785721,0x3c51baba089df3e59e2936171347c6b85fde8e5e07ebc1d2e9dcc4c37181e4fd-103,0x362717d3fa1bfe457535b9b716f450b95a858217,103,3453720685392781592,stakeDepositeds
11785721,0xf1f0ea3ff0afdbf3d16ff02524b02e9ecb55747ee175f4ffed535a3f05445cf0-92,0xbb784d9b398271b7a64f975bebde869409691915,92,791204761083065346,stakeDepositeds
11785723,0xed545942a73616262e6c106fcd0a14109c63cac8cceae2a0177a056c325672ea-254,0x362717d3fa1bfe457535b9b716f450b95a858217,254,3450145217926935305,stakeDepositeds
11785734,0x451c600ea33da64d1b13a41e333a2cb13f04ceb778d0435f7ad5b1ac961261dc-180,0x5ea935a6164629dd9c0f7f1e3b79c2d041108e26,180,1856387694486400505100,stakeDepositeds
11785736,0xa5f18e0ea6a8b9c762d5efc139e4570e06fde9280a53330278e8b217b2528781-134,0x8a1729fe84c53c231c7ae53a5bec3f6e9953cb4b,134,1398651311922391740,stakeDepositeds
11785736,0xad86a6e5f5c1b007eca02bfefe1008c1566a634688c5d5f94f839b1275504434-188,0xa543abe0ea61b4bbbca3f402442bda4bf7d45992,188,10277698837837496576352,stakeDepositeds
